date,A,B,C
2015-04-20,107.0771847792545,113.48107975076279,156.35990300120903
2015-04-21,106.02141569515226,114.070102650561,158.4485387282244
2015-04-22,104.69508979444394,115.85626271303948,157.40338058448816
2015-04-23,104.0137725435231,118.31362689519571,158.03209920226166
2015-04-24,104.68867542553373,118.5646203703873,153.86598922247515
2015-04-27,104.94726337653978,118.17359250075121,156.94952571496302
2015-04-28,105.11473095592308,117.54424761409622,161.4841284626605
2015-04-29,104.3828897566185,116.95055276389316,159.77449029930105
2015-04-30,104.03024622729713,117.97416155756243,163.3418464284464
2015-05-01,103.5821631031306,119.67052014869799,156.32488578604688
2015-05-04,103.80087346993542,119.35318875595856,159.77756353607458
2015-05-05,102.7610586967807,119.7897033783254,161.1743505050665
2015-05-06,103.08633583244684,120.1216228454967,161.79235801853298
2015-05-07,103.39741540388603,119.92947106933627,159.87549836381555
2015-05-08,104.43611600380551,121.13559064275915,160.17855417129087
2015-05-11,103.96741873669762,119.48275884778494,158.26719493448073
2015-05-12,104.36892397106284,119.39879658851564,158.1660399611018
2015-05-13,104.51559464689812,118.73394391398938,161.97060439735523
2015-05-14,103.91267260751742,117.65808090846495,159.73763735067496
2015-05-15,104.70399709121676,118.30049572875606,158.65386653799118
2015-05-18,104.56807575992339,117.52299202243276,155.32410962810394
2015-05-19,104.26312116437859,116.5462540165392,154.0163764947527
2015-05-20,104.27150618968881,116.35933393043385,157.2324360744229
2015-05-21,104.02220326016312,116.35985535168794,158.21449829470083
2015-05-22,103.74837780804407,115.96990996810466,161.61177050719223
2015-05-26,104.39552865083952,115.53412047436176,157.9252419767666
2015-05-27,104.46364928515149,118.39957078093897,163.86419119675446
2015-05-28,105.42664430746181,118.61136864410467,162.53948476123398
2015-05-29,105.12450925301167,118.39998016319463,163.8479343121827
2015-06-01,104.9152758582353,117.99378933012136,163.42415812940513
2015-06-02,104.41545809536693,119.8607495793953,167.6393077196059
2015-06-03,104.99540568983836,119.7580951582607,170.5253782874209
2015-06-04,104.9320776072214,117.61451474894812,166.0552848106997
2015-06-05,104.85928238317763,114.60929129478903,165.7350134691425
2015-06-08,104.96294756618913,114.1972733520118,164.4095506425675
2015-06-09,104.41043642335403,112.85853506920111,168.68131316764146
2015-06-10,104.39581956473548,111.22589463169511,170.18493135016044
2015-06-11,104.32351441935508,113.25882547315733,166.67347097898107
2015-06-12,103.92485961910243,113.54136404447982,162.66771095354736
2015-06-15,103.65994626893362,115.07143487189902,162.0291777399721
2015-06-16,103.69487855098889,114.72033175893256,161.97379379658696
2015-06-17,102.65274885390119,114.88982034691985,162.43473793334502
2015-06-18,102.94408434202892,116.18145830861513,162.68193549074445
2015-06-19,101.8496548206861,115.75557028910015,161.94946359654966
2015-06-22,102.61824924552393,116.03894346668163,159.73178452869737
2015-06-23,103.03483775779249,115.92970509799459,161.5670094151222
2015-06-24,103.27655467221359,116.69182672453042,160.26302981157906
2015-06-25,104.1286569298287,117.00324731340234,156.84168297122676
2015-06-26,103.27259384244635,117.60270154023155,154.955732091075
2015-06-29,104.15348226097628,116.98369715225667,154.22945514922588
2015-06-30,103.69771189424249,115.48923579283083,153.77475486666737
2015-07-01,104.35213694097024,117.23912420668836,149.56017910057702
2015-07-02,103.30558725082861,118.51409738363773,147.9248812793651
2015-07-06,104.14646744523388,117.60432098159598,151.0402446507232
2015-07-07,104.24177721090676,115.73588843051606,153.333469050527
2015-07-08,103.95509898926237,115.23285747292152,154.68397189260338
2015-07-09,103.53203357733251,115.10759029426129,158.39172244049894
2015-07-10,101.17991322380533,116.80571583902491,158.83077255204773
2015-07-13,101.78723686567595,116.29853812375298,158.17291478773294
2015-07-14,101.59736519656231,116.9333315622549,157.04268700754545
2015-07-15,101.07220471729576,118.03304967788911,154.1174389534415
2015-07-16,101.2598849107997,116.70805225142087,155.58640379347406
2015-07-17,100.13112508979236,116.85372199120684,154.92425542469127
2015-07-20,99.7573458143508,115.56280128297854,152.45839044685894
2015-07-21,98.73789019489298,115.75599323552439,155.57379092619942
2015-07-22,98.95416514897549,116.96592562205437,152.6158202358221
2015-07-23,99.8079805651783,119.17226403704697,154.65185805441138
2015-07-24,100.7773603644142,118.71941522515066,153.16055231064047
2015-07-27,100.64807511961051,118.34895181801514,155.3960384753715
2015-07-28,100.07292885278885,121.02911279636926,153.35139031919195
2015-07-29,100.10281758605082,122.80014002636041,152.8181617072387
2015-07-30,100.36565989410578,122.95933249562735,154.3156895065376
2015-07-31,100.8115096708094,123.13820666080044,150.63855188547845
2015-08-03,100.73899379055942,120.71583852288126,153.0344430708717
2015-08-04,99.77114648602577,121.5904370316471,151.202312239471
2015-08-05,98.76133799014374,122.26076874092365,151.4300051618219
2015-08-06,98.74077778433498,123.60418139907084,148.85165638862722
2015-08-07,98.17045373765097,123.02685833680438,142.20823385592428
2015-08-10,98.38931603123527,122.98087779440756,144.1429907266683
2015-08-11,98.25855517264011,123.99240528172115,139.6623564016785
2015-08-12,98.79168972516194,122.21538901828463,136.5566735958684
2015-08-13,98.68147691577526,121.5623645730303,135.1552919565564
2015-08-14,98.38985030363537,119.42481291516815,131.8527973498875
2015-08-17,98.38158198725775,120.40177529941602,137.06689540904665
2015-08-18,98.33702554827492,120.76985084099489,136.92725804559595
2015-08-19,98.41451037235436,120.22600281690363,139.76261918158448
2015-08-20,98.16436132751687,122.75867877170477,136.73101163927242
2015-08-21,99.7794615349054,122.35300743669671,138.88807122486799
2015-08-24,99.62670367857794,123.2740591207857,138.1086607240802
2015-08-25,99.13946666718574,121.42356769725713,133.1745544179289
2015-08-26,99.56915641346619,122.5841804577886,134.30231075006392
2015-08-27,99.26342018301808,124.63374615851825,133.716028601725
2015-08-28,99.73129776182681,124.9999570459373,134.8521653865732
2015-08-31,99.1939274639944,123.70602997475498,135.01128957175519
2015-09-01,98.99707635322451,122.42823334629833,133.7813578657506
2015-09-02,98.348568461238,123.13782902412443,134.29352968787157
2015-09-03,99.37562378314259,121.75185243161815,131.53961003513328
2015-09-04,98.78562370061083,120.98726425364065,128.84478385086572
2015-09-08,98.83809681980759,120.76865976836993,125.07374617669508
2015-09-09,98.96450630573916,121.52031601812521,126.14132372315645
2015-09-10,99.50274216007608,122.43416004228116,124.66609177901758
2015-09-11,99.77564439100176,121.15984277781237,124.49814557403086
2015-09-14,99.97901261754026,122.03853759857735,126.42316793213278
2015-09-15,100.04980841190188,121.05167663906442,124.47325528012804
2015-09-16,99.1410961736569,121.53226687830725,117.80433958973398
2015-09-17,99.66426530825042,122.2034795344372,118.43934732781983
2015-09-18,100.05306547864879,120.30659012510341,122.91520300996136
2015-09-21,99.26770355204417,119.16442992812809,125.73464461796009
2015-09-22,98.95525963225822,119.73497556381092,124.73225591471629
2015-09-23,98.25801126816938,121.18746572672556,121.59260334676534
2015-09-24,98.13841293333611,120.04970946495742,121.60417144878491
2015-09-25,98.4833129277135,119.75355107302636,120.3002414467514
2015-09-28,98.62741784243619,119.88884906195285,121.46086524107878
2015-09-29,98.60167577681923,117.97780857818252,119.98865133573602
2015-09-30,99.88026893339143,116.13938573301259,120.31442342548797
2015-10-01,99.16954916674203,116.80549781603948,123.0232687532701
2015-10-02,99.87903904206874,117.98141559764844,119.84358300580662
2015-10-05,100.04780807424457,118.02175365158796,121.33385137005465
2015-10-06,100.2159209304065,117.37845674637823,119.67331463569272
2015-10-07,101.90978024649702,118.6751400848877,118.26309024839043
2015-10-08,101.51781013522171,117.1469752921874,116.24894925843333
2015-10-09,101.8121048493649,116.01466608904532,114.74173506728836
2015-10-12,102.07065548147847,117.6830171149957,115.0074820264474
2015-10-13,102.08044845184384,117.79388576069779,110.94429081432219
2015-10-14,101.4449110874815,117.29091380004914,111.91770755704523
2015-10-15,101.0350491699166,117.31169802321278,109.71125435598456
2015-10-16,101.43318175090243,117.20090670803947,110.99707865886221
2015-10-19,102.25680363420749,115.27486013521394,110.23535718607123
2015-10-20,102.51527586405093,115.24475298056686,110.66918763277607
2015-10-21,103.44908042481832,114.63749584568696,110.5522597197216
2015-10-22,103.36401322638268,113.50026712128977,111.48911605276355
2015-10-23,103.18138146818728,113.3138826130555,108.31569136375099
2015-10-26,102.84159419405773,114.00145475856552,110.63311917907787
2015-10-27,102.79494270828162,114.29576785363554,113.53250947438592
2015-10-28,102.14764839261643,114.0124431274159,112.62005683365834
2015-10-29,103.19420245070704,114.05684722948895,110.52485150966965
2015-10-30,103.48124582779204,113.99750118413843,111.8347121181198
2015-11-02,103.76521942816912,115.4350054322642,110.72150355176638
2015-11-03,103.89217673189522,116.64754875406643,110.65558566365782
2015-11-04,103.63949639134346,116.31889909039847,109.65470895898558
2015-11-05,103.3642141333609,114.73806251199237,109.14804402042834
2015-11-06,103.23755887523902,115.67686945135324,108.96310765649481
2015-11-09,103.15425387381964,115.85325173828853,107.45680131195058
2015-11-10,103.05888485357566,115.12727384499483,106.59532204337243
2015-11-11,103.10210693058951,116.49948127475072,105.30351232736757
2015-11-12,102.91048844556788,116.09451561337364,106.62041654040692
2015-11-13,103.48456637815308,116.37265512877768,106.58312739237854
2015-11-16,103.85084933538519,116.5435266976853,107.45820051878346
2015-11-17,104.86449488113593,118.2060031648332,108.68224939843705
2015-11-18,105.83497303301158,119.46013029846792,108.15600686335442
2015-11-19,106.55417144127036,118.80214836493187,107.25374588703218
2015-11-20,106.89164281186885,118.14140443208032,110.52329897682918
2015-11-23,107.59263473114858,116.78189443086498,110.5336059341262
2015-11-24,107.90972017807434,119.26281485430287,112.00216409689736
2015-11-25,108.16537396459441,119.58218769820014,111.35455681283197
2015-11-27,107.63162376860191,119.1593483204078,111.32949402781963
2015-11-30,106.98598354952917,119.07467591073399,112.46213921040668
2015-12-01,105.85066938245835,121.4198798929207,112.92309992358602
2015-12-02,105.79712558439212,120.90963315128444,110.578876811504
2015-12-03,105.20588691164669,121.39769365020186,107.36482509176376
2015-12-04,105.60553300921094,122.22556649971486,106.33287967991241
2015-12-07,106.25370749652998,120.75822195827172,107.11353256916372
2015-12-08,106.69225432178544,123.43045135414543,106.71683483685163
2015-12-09,106.83790161287708,123.7684542700767,103.75462133923541
2015-12-10,108.21706525279006,125.0568189717307,102.82769303138322
2015-12-11,107.91055939796568,124.98273300811984,99.37124310829537
2015-12-14,108.90417445764777,123.42083740893622,99.82501228856631
2015-12-15,109.68881343378939,123.85397407964413,100.72894209753129
2015-12-16,110.10500901129937,124.16813214460676,102.61809310985576
2015-12-17,110.71002969400797,122.11156703824176,106.34175635040816
2015-12-18,110.72401248645423,122.0460034046032,105.80161193144622
2015-12-21,111.22795721746654,124.4268678741253,106.55130811917749
2015-12-22,110.63489935998378,125.28645445220344,105.4136249967974
2015-12-23,110.08900265423706,124.51871035216483,104.93495478721643
2015-12-24,110.03608883500492,123.74869162028601,105.81549530459144
2015-12-28,109.18386124765853,125.00760080587978,106.0759486978077
2015-12-29,108.85826237957977,124.29550275696872,108.12081879828258
2015-12-30,109.52855914526913,122.4088473794383,108.73207797233907
2015-12-31,109.12996508697809,123.32354678416293,107.90137749970677
2016-01-04,109.0378845620393,122.52558920775525,109.67159225932932
2016-01-05,109.3791601139152,121.69213803466276,110.01883863916254
2016-01-06,108.74091996051189,122.71888131653188,112.385672518417
2016-01-07,108.46984454658815,124.37120956889544,112.22962555696593
2016-01-08,108.26328520355662,123.92843729379815,108.38118156381049
2016-01-11,108.81156129974967,124.35890218597197,108.10831389606615
2016-01-12,110.05078398670926,125.04970204473253,109.29199598222388
2016-01-13,109.94405454477052,125.63982629137918,109.5806963223146
2016-01-14,111.69267885067617,128.83457013455222,107.68605332134095
2016-01-15,112.09957317254855,128.41977632957742,105.35204436790289
2016-01-19,112.22823186130346,128.52740926971526,107.09588345398959
2016-01-20,112.16650199902631,128.70351695401737,107.65741258150624
2016-01-21,112.04533957800312,128.19202725814125,109.8394128576082
2016-01-22,112.03074528833322,126.4540899030403,111.35829706717287
2016-01-25,111.57300628641873,127.24884428297725,113.98675424451966
2016-01-26,112.37700630393232,127.1251254236799,114.40565994354317
2016-01-27,112.88229667948808,126.6814367213077,114.65338330955281
2016-01-28,113.0142973568037,127.19208194563768,115.5402217711693
2016-01-29,113.18205922411275,127.62717462204125,115.64535385739566
2016-02-01,113.34112975794015,127.19202676408737,113.84775957108448
2016-02-02,113.69193259331328,126.88877087465568,115.44946684753653
2016-02-03,113.58287236674,126.26213665610746,113.97963543049443
2016-02-04,113.76895123991684,129.65665874307828,113.94335052021421
2016-02-05,113.85622816165382,127.50917268665987,113.37674155330272
2016-02-08,114.05060976842812,127.62359462189889,118.1062074368494
2016-02-09,112.59677395276111,128.65775712649577,116.1108362223434
2016-02-10,113.21487973514441,130.35277047569608,114.9825668170477
2016-02-11,113.89335190657066,128.78173896542478,113.69451678484818
2016-02-12,115.48124369365507,126.11056507651412,118.21450851856422
2016-02-16,115.60280402678832,126.89045890407098,118.85588019077457
2016-02-17,116.52909627006396,124.69854531656378,117.34183080809142
2016-02-18,117.86305239168796,125.05479903157907,117.56059499428015
2016-02-19,118.48807398542212,125.1927093497618,113.78217258570345
2016-02-22,118.76030635557701,126.83333606883026,115.32462160026867
2016-02-23,120.04882871976712,127.35228086919666,115.42545788827222
2016-02-24,118.93826107138315,129.4369865568524,116.93158399044864
2016-02-25,120.19509978867902,129.64495920488008,116.02047282892862
2016-02-26,119.86273754281044,130.03985280895427,113.61213186870823
2016-02-29,120.15647435190989,129.5121424974816,113.25255847366853
2016-03-01,119.49763165333398,131.42757377905124,113.36618483732245
2016-03-02,118.94787070513748,131.21189865138365,111.9475338080466
2016-03-03,118.89014107162347,133.54697037153346,111.68232922730056
2016-03-04,120.35011262277023,133.47434978342827,110.37051792259605
2016-03-07,121.39322311205272,133.64702610192768,107.70525253132251
2016-03-08,121.0102370349655,134.79022599392388,107.16665161099421
2016-03-09,120.28257349958429,137.56850934690408,108.18489819531146
2016-03-10,119.69826219500544,136.02100563498044,110.8236446916063
2016-03-11,119.38538465522807,134.545716906606,111.09723929068757
2016-03-14,118.90786883717556,135.05491875872858,111.2201502200309
2016-03-15,118.35431991771698,134.84482834526028,109.53928506214476
2016-03-16,118.52185850301882,132.61642081082033,109.7175393503397
2016-03-17,117.53372120223547,132.21256511301877,109.79469317804612
2016-03-18,118.47119030621097,132.801295240682,110.3974763851001
2016-03-21,117.59298120841208,132.01458525163417,108.55128209050012
2016-03-22,117.11278277277697,130.09788488817867,107.26784734779386
2016-03-23,117.79594969232609,128.33374888209846,107.78936504467565
2016-03-24,116.07862976270036,129.70281547061663,107.66273055595065
2016-03-28,115.35404256972619,131.3850249088772,108.9871969972917
2016-03-29,114.47863611991963,130.76539994221778,106.65135710553275
2016-03-30,114.1157182343666,130.59903845736613,106.98048359264844
2016-03-31,113.6188531123882,132.00074602879198,108.2182465349531
2016-04-01,113.1970801695884,132.14800872409452,106.66034460505493
2016-04-04,113.4818050526002,132.6804405554016,107.7022334013802
2016-04-05,113.37833063341111,132.76516669592448,104.60984097714451
2016-04-06,113.97974819541966,134.24544698780983,105.00996566274644
2016-04-07,113.92006713293603,135.2916421917783,105.02466908989838
2016-04-08,112.94472285711005,134.2938731326717,105.07176019935511
2016-04-11,113.2008571415243,132.50408237071738,107.79722868210115
2016-04-12,111.55701569104457,133.87775291946824,107.9401792013073
2016-04-13,111.37462990063285,134.16357163666535,107.81210477741931
2016-04-14,111.89924034462622,136.41685482509814,107.54038306578049
2016-04-15,112.37521417426318,134.63602279210565,104.87522639230626
2016-04-18,113.34826513944519,135.3552681786328,99.99207282610911
2016-04-19,113.160198583598,135.35219121975547,98.79658689561613
2016-04-20,112.72277184664976,136.25244643697044,100.97334122808964
2016-04-21,112.79020055895876,135.2237869905016,103.123315776386
2016-04-22,113.28030095778954,136.8873892435058,100.69082883952389
2016-04-25,113.57486333944667,137.2819855628193,105.89078633419184
2016-04-26,112.3600091818741,137.04200415628173,104.64804533042741
2016-04-27,111.50791277565267,134.856223175271,109.19287869559084
2016-04-28,111.31141542150544,136.79924959833352,108.47949239919835
2016-04-29,112.56617996313865,136.18472791943472,108.4269477583939
2016-05-02,112.67989316904415,135.87360434732216,107.86770303881902
2016-05-03,112.01116479172708,135.83816336477344,107.56413588727843
2016-05-04,111.86592267767124,134.8958391117344,107.52740788625528
2016-05-05,111.68128636988999,135.49096328144523,108.49255411497712
2016-05-06,111.32513942392107,135.42928804222606,108.80453930710915
2016-05-09,111.08475986244224,136.20978117577656,109.41104079271558
2016-05-10,110.40171316775664,136.20209416547692,107.05849573688863
2016-05-11,110.16509360542322,134.64785279526373,108.47524404404255
2016-05-12,110.83969200224394,135.34704331212097,106.94656503987879
2016-05-13,110.22951005118233,134.35188784995148,106.31391856502668
2016-05-16,111.5969872804647,135.6066328201343,106.87725901402013
2016-05-17,112.62108939090182,134.4419885290797,106.05717972970692
2016-05-18,112.51667979211904,134.56814993864532,107.62548009174155
2016-05-19,111.72612514224969,135.94959678810088,105.06102522258462
2016-05-20,111.20891908107659,135.5508620607674,104.36946920615648
2016-05-23,111.57734339811358,134.62299369864948,105.48281549341246
2016-05-24,111.39194837186116,132.14069818927157,104.89719530661884
2016-05-25,111.64412571302837,132.39282176415253,101.8475892349715
2016-05-26,111.35258846570204,134.1840373022571,102.82005477345432
2016-05-27,111.2520476043019,133.62981365036947,105.68096202412192
2016-05-31,111.43744264267161,132.23272039993014,107.74983146865452
2016-06-01,111.44820546585635,133.60600911666432,107.2399839764413
2016-06-02,111.11265657199796,134.18595952261018,103.94540105322555
2016-06-03,111.58254736728222,132.08027209360347,103.25451896793805
2016-06-06,111.63588093461256,130.4163916928137,103.22667358779721
2016-06-07,111.39439517751241,132.31006277117794,102.90105331894951
2016-06-08,110.75722742357746,130.89799869027198,100.18323144649091
2016-06-09,111.32375332636039,131.9266503117303,100.95149977006555
2016-06-10,112.14151758200062,131.88030472246282,99.10062268977113
2016-06-13,111.46640266498459,132.19051155105365,99.7224049603403
2016-06-14,111.29644582334839,132.5499111893616,97.87024722447806
2016-06-15,111.39928988336285,132.22898444081423,100.78076347579865
2016-06-16,111.9465488389961,135.44820763468636,101.94377735744727
2016-06-17,111.08153596261964,134.56680856501856,104.89251320812362
2016-06-20,111.10878009120162,134.35654482534568,104.40647014747785
2016-06-21,111.64256347559237,135.2202513983557,106.40158454568896
2016-06-22,111.76458985294941,132.74340656583712,105.33431435412908
2016-06-23,111.49750261842624,131.3322768309194,103.34506899919975
2016-06-24,111.41172764780525,131.90374831897157,102.82512021301014
2016-06-27,111.80735741615835,131.61123579700254,102.34567889918445
2016-06-28,110.8310013277559,130.05350196019046,100.24507178045555
2016-06-29,110.9430223051838,129.39499358713746,99.55703570759127
2016-06-30,110.57991347216573,128.45269015109562,100.98040995693303
2016-07-01,112.2313602436087,127.79235833268729,99.00177736252814
2016-07-05,112.38268838235135,127.36176101736226,98.53489789424921
2016-07-06,112.80947639823538,128.2115495370424,98.97337916738643
2016-07-07,112.66823041621323,128.2904050488792,102.22235949463546
2016-07-08,113.61105327184599,129.50861893185908,105.0367062336284
2016-07-11,113.7054598386726,130.72965361695498,106.50998168021614
2016-07-12,113.98067102626125,130.35859302741866,108.59868580407331
2016-07-13,113.21149998565024,132.84514959901236,108.638079702607
2016-07-14,112.41561989634064,132.96664272667994,108.76282428660117
2016-07-15,111.91390701955768,133.03714707955803,109.78133487313995
2016-07-18,112.34539326489718,132.4720451525687,109.60222900799909
2016-07-19,112.60979132893769,132.8683648812667,110.81321128096266
2016-07-20,111.61025599858024,132.00864366304404,113.54859337800539
2016-07-21,111.50580289798279,131.88479345173693,111.44910605789659
2016-07-22,111.92746434194052,133.74771455882774,108.06647989994381
2016-07-25,112.74873308030453,133.91955321184335,107.54199664624622
2016-07-26,113.2604196348131,133.03252991051272,104.55652103157314
2016-07-27,113.72689781763229,134.8717305429407,106.182900136599
2016-07-28,114.05259609965695,134.9368807724408,107.36861755163697
2016-07-29,113.55857578704543,133.44661419888664,107.7061562312197
2016-08-01,113.3931550360476,131.77253666722493,105.19659329381193
2016-08-02,112.81150284645284,131.39119711871558,106.0653554516879
2016-08-03,112.86964463770701,132.60114080288523,103.0408363629888
2016-08-04,114.0082154026017,133.09096146444983,101.83342826511067
2016-08-05,113.39700686824807,135.01529264317222,103.6058160367454
2016-08-08,112.72620953780846,132.90719184557872,105.04290259391003
2016-08-09,110.6262000922342,133.59396725113402,102.31958146292769
2016-08-10,111.48146972662758,135.8871706082701,102.31715163052692
2016-08-11,111.6245496726466,133.8769250507856,101.15391942369294
2016-08-12,111.75552253923311,133.57956291977126,99.30460274900544
2016-08-15,112.08944081249827,133.7967917258803,99.78742925636266
2016-08-16,112.0150865515683,135.07523136049582,101.02378138874612
2016-08-17,111.9527947846647,135.00635053034836,102.88608509814412
2016-08-18,111.85070541558758,131.5469226125744,100.58474963156524
2016-08-19,110.85979753213626,132.25548684917496,102.70503205008016
2016-08-22,111.82331084341827,131.49996699751654,105.32863509877873
2016-08-23,112.10606756338426,133.4683996319275,106.94625898457528
2016-08-24,112.54781538776513,133.83502688990148,103.7172605958117
2016-08-25,112.93504492043056,130.88487635613856,106.89010284976341
2016-08-26,113.94146184046195,131.42782782987484,103.54927335053966
2016-08-29,114.84959912555657,131.40802480362825,104.68127372396236
2016-08-30,113.69573898748109,132.61711014286232,107.88829299956913
2016-08-31,114.67428502674763,133.54213867191123,104.75982295965194
2016-09-01,114.68220937205967,131.8987526674598,103.09874909285061
2016-09-02,114.94504342070125,130.869199597326,102.47708716486677
2016-09-06,114.98867136936902,132.19343964089896,105.10723944741991
2016-09-07,115.39690298648351,130.45900710131255,105.41958095913932
2016-09-08,115.58264570716686,130.31629233777386,109.85705182766068
2016-09-09,116.06389842696301,128.72271682388913,111.47164925651406
2016-09-12,116.04675212541424,128.2733570917165,111.7947121617952
2016-09-13,115.21233637441729,127.48218101346787,109.94016932039722
2016-09-14,115.6014290559504,128.7764691450517,111.19510264741368
2016-09-15,114.96310110630682,130.2829847560734,115.31372054111095
2016-09-16,114.66335624664886,130.81690818625086,111.22949533128927
2016-09-19,114.64224616166992,130.88825713852478,110.83093182766724
2016-09-20,113.71471028228054,130.68127398375447,110.3105805233062
2016-09-21,112.79132173279238,130.79836015039953,108.96736300183112
2016-09-22,112.25830316631084,129.3728635965764,108.40256388077236
2016-09-23,112.00444441552247,128.20254073296664,107.12151573307493
2016-09-26,112.46918283087354,128.27421898910987,106.8291017001403
2016-09-27,112.89106090824424,127.19626130673213,106.26320242248148
2016-09-28,113.7865129355475,127.53820953450148,107.72206042952115
2016-09-29,113.35010326781396,127.62517525005278,107.46892551024386
2016-09-30,113.4871863180171,127.89961813210726,108.85385625106629
2016-10-03,112.56625130218438,127.54993295092817,105.84204541627554
2016-10-04,112.60305822253218,127.33510712588523,105.85187626862958
2016-10-05,114.33489554971466,128.88435548935036,107.37091488137202
2016-10-06,114.40397151402345,128.15626776427428,107.03072610006846
2016-10-07,115.74873141934346,129.51859780639887,106.17917411364321
2016-10-10,115.47119239752806,128.33467839211445,106.40248953735322
2016-10-11,115.10608393052823,129.36637399639937,107.78988338952774
2016-10-12,115.81930824851426,128.0709745047405,106.42048366473956
2016-10-13,116.44486909940339,128.46920398818412,105.24183682161811
2016-10-14,116.57658867820246,127.43228658466927,103.17913147322582
2016-10-17,118.29129220965396,128.3739195608348,101.97690210267584
2016-10-18,118.7520731888328,129.51203647042593,103.76634955239238
2016-10-19,117.24446999961562,130.1135299518999,99.61570451833657
2016-10-20,117.11888462538205,130.48892040531672,101.86469536049995
2016-10-21,116.42886775428639,128.85266189494504,104.03957096655206
2016-10-24,118.0597944734291,131.32315771268705,102.76747461769307
2016-10-25,116.19242824594235,130.73539489336218,104.19456788824817
2016-10-26,117.2648590740068,131.83765277189946,104.60539168176837
2016-10-27,116.89117256607348,129.7261109392828,103.69642614550344
2016-10-28,116.59820942516554,130.33670933784495,101.39208637721734
2016-10-31,116.54029415702647,129.5623340867695,99.03987889919048
2016-11-01,116.26570748083809,128.70254747418252,99.36422578378037
2016-11-02,117.2352172331439,128.38735302451238,99.34600514555316
2016-11-03,116.95965130388862,128.6203909156278,99.34416721046115
2016-11-04,117.79118907299531,128.95058527823346,100.14143618717807
2016-11-07,117.85289460344167,128.21633530624823,101.12271016648457
2016-11-08,117.90021010217065,127.97898453404807,104.36756273860982
2016-11-09,117.55415294463805,128.78166244098017,107.76024519880987
2016-11-10,118.078509150706,128.28507304942633,106.10146996676093
2016-11-11,118.80436937006706,127.74828943983204,104.70515164671117
2016-11-14,118.93006603373804,125.68221484890644,102.83063139962258
2016-11-15,118.44628291469621,124.51181685897743,102.38607990783923
2016-11-16,117.95614820731966,122.05161889018687,102.0504231620738
2016-11-17,118.4128753353957,122.22043479943535,102.52050033994715
2016-11-18,117.01419519775816,124.05750894441883,104.36123171885167
2016-11-21,117.40686853107835,123.15254949024428,103.30655337001987
2016-11-22,117.66648822132242,123.5894670341127,102.83380848232055
2016-11-23,116.71290102704332,123.11425790878866,104.69589536859758
2016-11-25,117.94335402468407,124.6615330814197,106.37394278693954
2016-11-28,117.94797851733273,122.71974075788715,105.35718047794633
2016-11-29,118.75553344971756,119.63554683982375,105.75075369168476
2016-11-30,118.70468812239113,120.05864559131528,106.02200241652393
2016-12-01,117.67675864039192,118.50553489697597,104.40334744370327
2016-12-02,119.04463815988561,118.71466155573528,103.59846746448791
2016-12-05,118.19422327593729,120.04260184072398,101.47210953441613
2016-12-06,118.17876180199715,122.27610202820188,103.81306165895978
2016-12-07,118.65288968735688,122.78590115821918,103.35002449148014
2016-12-08,118.30872855982896,122.85570422373154,103.24770824298332
2016-12-09,118.19846938290951,123.49906293875979,105.36919396989367
2016-12-12,118.07627231243004,122.46686528894752,105.61723159036363
2016-12-13,118.77225436329363,123.79021331218209,107.0327869390352
2016-12-14,118.04983342316667,124.4259021307352,107.95433011678588
2016-12-15,118.59703426403846,124.48387325319268,107.0486794213531
2016-12-16,119.68571350913143,125.70001245617408,107.51739785891723
2016-12-19,120.28152102157283,125.69855749012875,103.6008916450555
2016-12-20,120.45990169656459,125.07817283888856,100.91893529116494
2016-12-21,121.86597734885034,124.9589494990812,101.31607629048447
2016-12-22,121.14067305086135,126.89566491190915,102.55283066381233
2016-12-23,120.93844750896113,126.39479826319031,104.77080923393808
2016-12-27,120.22276472956435,127.96805236135637,102.7776395368752
2016-12-28,121.60367576517662,129.58631719109115,102.68605270406874
2016-12-29,121.60963180479446,127.40022592385318,101.2502785122079
2016-12-30,122.60842562514614,128.71345223932366,101.8599528046399
2017-01-03,123.38518265389305,129.5574632559072,100.81592125468374
2017-01-04,123.01868998474772,130.2758556176802,100.39814018999652
2017-01-05,123.23263826550244,130.92317867383085,101.10986833120246
2017-01-06,123.02584840661548,130.49936584577745,99.72468982354489
2017-01-09,122.14033525890889,131.4195136771927,100.77509425763954
2017-01-10,122.38982878777357,129.88077634238223,100.90520968245589
2017-01-11,120.92803118570272,129.15245472033962,103.4501326579568
2017-01-12,120.13160303408856,128.20849092045918,105.02832705295445
2017-01-13,119.38738703491308,128.90269180325677,105.39562947030188
2017-01-17,117.97328761866581,128.89054351027949,103.63628245020038
2017-01-18,117.00684075467613,127.74857676079485,103.51848483837153
2017-01-19,116.68406486067752,128.17486524656277,103.75153341850803
2017-01-20,115.65125993804993,129.55604117783318,102.30970493810715
2017-01-23,116.3317727089675,129.48247438829594,101.88160595677074
2017-01-24,114.68448272392001,130.23327704663058,101.57216563437747
2017-01-25,114.02123398103235,131.55660877360006,98.6241255398745
2017-01-26,114.14863893551443,133.47005067553357,99.18834712544783
2017-01-27,113.77932956261017,133.6022983007118,98.82242494442546
2017-01-30,114.34241561554136,134.2262353185477,100.88622481224624
2017-01-31,113.79519974438158,133.84512746045417,99.44563487039176
